datetime,opt_type,short_opt_code,short_opt_volume,short_opt_price,short_opt_delta,long_opt_code,long_opt_volume,long_opt_price,long_opt_delta,profit_spread,money_ocupied,expected_return
2015-04-02 14:01:00,Call,10000117,29,0.049,0.3068,10000043,10,0.2753,0.8995,6195.4621,109472.4,0.0566
2015-04-02 14:11:00,Call,10000117,29,0.0494,0.3066,10000043,10,0.2753,0.8997,6326.6969,109472.4,0.0578
2015-04-03 09:30:00,Put,10000118,10,0.1696,-0.6823,10000100,11,0.1248,-0.6035,1150.9358,62146.0,0.0185
2015-04-03 09:31:00,Put,10000118,10,0.1696,-0.6823,10000052,50,0.015,-0.137,1551.2528,55918.0,0.0277
2015-04-03 09:32:00,Put,10000118,10,0.1682,-0.6776,10000052,51,0.015,-0.1341,1423.0947,56068.0,0.0254
2015-04-03 09:33:00,Put,10000092,10,0.0983,-0.5081,10000052,39,0.015,-0.1313,550.1212,48188.0,0.0114
2015-04-03 09:34:00,Put,10000118,10,0.159,-0.6698,10000052,52,0.0145,-0.1294,770.8222,55958.0,0.0138
2015-04-03 09:35:00,Call,10000099,21,0.0696,0.4152,10000051,10,0.244,0.8734,6077.1369,94892.8,0.064
2015-04-03 09:35:00,Put,10000118,10,0.159,-0.665,10000052,53,0.0145,-0.1266,776.9823,56103.0,0.0138
2015-04-03 09:36:00,Call,10000099,21,0.0722,0.422,10000051,10,0.244,0.877,6685.2331,94892.8,0.0705
2015-04-03 09:37:00,Call,10000099,21,0.0737,0.4237,10000051,10,0.244,0.8779,7015.6329,94892.8,0.0739
2015-04-03 09:37:00,Put,10000100,10,0.1236,-0.5763,10000068,24,0.0317,-0.2435,932.3453,52706.0,0.0177
2015-04-03 09:38:00,Call,10000091,17,0.0937,0.5023,10000051,10,0.244,0.8744,5548.8512,93365.6,0.0594
2015-04-03 09:38:00,Put,10000100,10,0.1236,-0.5832,10000092,12,0.0893,-0.4977,659.318,55814.0,0.0118
2015-04-03 09:40:00,Put,10000118,10,0.1555,-0.6603,10000060,37,0.0218,-0.179,680.6384,56484.0,0.0121
2015-04-03 09:41:00,Put,10000118,10,0.1555,-0.6635,10000060,37,0.022,-0.1813,601.0513,56558.0,0.0106
2015-04-03 09:42:00,Put,10000118,10,0.1555,-0.6636,10000052,53,0.0141,-0.1255,628.1089,55891.0,0.0112
2015-04-03 09:43:00,Put,10000118,10,0.1555,-0.662,10000052,53,0.0141,-0.1246,628.3249,55891.0,0.0112
2015-04-03 09:44:00,Put,10000118,10,0.1555,-0.6636,10000052,53,0.0141,-0.1255,624.5544,55891.0,0.0112
2015-04-03 09:45:00,Put,10000118,10,0.1556,-0.662,10000052,53,0.0141,-0.1246,634.7983,55891.0,0.0114
2015-04-03 09:48:00,Put,10000100,10,0.1242,-0.5833,10000092,12,0.0902,-0.4977,609.208,55922.0,0.0109
2015-04-03 09:49:00,Put,10000076,10,0.0515,-0.3328,10000052,26,0.0142,-0.129,384.1426,32730.0,0.0117
2015-04-03 09:50:00,Put,10000100,10,0.1221,-0.5833,10000052,47,0.0142,-0.1254,448.0325,51772.0,0.0087
2015-04-03 09:51:00,Put,10000076,13,0.0515,-0.3312,10000084,10,0.0672,-0.4158,420.7021,44469.4,0.0095
2015-04-03 09:52:00,Put,10000092,10,0.0955,-0.5048,10000052,39,0.0142,-0.129,563.6681,47876.0,0.0118
2015-04-03 09:53:00,Put,10000092,10,0.0955,-0.4995,10000060,27,0.022,-0.1822,585.3933,48278.0,0.0121
2015-04-03 09:54:00,Put,10000092,10,0.0955,-0.4995,10000060,27,0.022,-0.1822,584.6375,48278.0,0.0121
2015-04-03 09:55:00,Put,10000092,10,0.0955,-0.5013,10000060,27,0.022,-0.1833,582.0936,48278.0,0.0121
2015-04-03 09:56:00,Put,10000092,10,0.0955,-0.5013,10000060,27,0.022,-0.1833,581.3314,48278.0,0.012
2015-04-03 09:57:00,Put,10000118,10,0.1586,-0.6671,10000060,36,0.022,-0.1833,876.8738,56338.0,0.0156
2015-04-03 09:58:00,Put,10000118,10,0.1586,-0.6639,10000060,37,0.022,-0.1809,886.1218,56558.0,0.0157
2015-04-03 09:59:00,Put,10000118,10,0.1586,-0.6607,10000052,54,0.0141,-0.1234,913.1333,56032.0,0.0163
2015-04-03 10:00:00,Put,10000118,10,0.1586,-0.6607,10000052,54,0.0141,-0.1234,911.3387,56032.0,0.0163
2015-04-03 10:06:00,Put,10000118,10,0.1531,-0.6479,10000060,38,0.0205,-0.1695,913.755,56208.0,0.0163
2015-04-03 10:08:00,Put,10000118,10,0.1531,-0.6528,10000052,55,0.013,-0.1188,957.8415,55568.0,0.0172
2015-04-03 10:09:00,Put,10000118,10,0.1531,-0.6512,10000052,55,0.013,-0.1179,958.1814,55568.0,0.0172
2015-04-03 10:10:00,Put,10000100,10,0.1219,-0.5716,10000052,48,0.013,-0.1187,981.5875,51338.0,0.0191
2015-04-03 10:11:00,Put,10000100,10,0.1219,-0.5716,10000052,48,0.013,-0.1187,980.2165,51338.0,0.0191
2015-04-03 10:12:00,Put,10000100,10,0.1219,-0.5682,10000052,49,0.013,-0.1169,984.8463,51468.0,0.0191
2015-04-03 10:13:00,Put,10000118,10,0.15,-0.6513,10000052,55,0.013,-0.1178,641.1633,55568.0,0.0115
2015-04-03 10:14:00,Put,10000118,10,0.15,-0.6513,10000052,55,0.013,-0.1178,639.4091,55568.0,0.0115
2015-04-03 10:15:00,Put,10000118,10,0.15,-0.6514,10000052,55,0.013,-0.1177,637.655,55568.0,0.0115
2015-04-03 10:16:00,Put,10000118,10,0.15,-0.6514,10000084,16,0.063,-0.397,573.6863,58498.0,0.0098
2015-04-03 10:17:00,Put,10000118,10,0.15,-0.6498,10000084,16,0.063,-0.3953,576.4613,58498.0,0.0099
2015-04-03 10:18:00,Put,10000118,10,0.15,-0.6498,10000084,16,0.063,-0.3953,575.8612,58498.0,0.0098
2015-04-03 10:27:00,Put,10000118,10,0.1451,-0.6336,10000076,21,0.0419,-0.2965,736.6119,57217.0,0.0129
2015-04-03 10:28:00,Put,10000100,10,0.1143,-0.5546,10000076,19,0.0419,-0.2996,727.9777,53059.0,0.0137
2015-04-03 10:29:00,Put,10000100,10,0.1165,-0.5546,10000060,34,0.0189,-0.1614,935.3904,51524.0,0.0182
2015-04-03 10:30:00,Put,10000100,10,0.1165,-0.558,10000060,34,0.0189,-0.1635,930.0533,51524.0,0.0181
2015-04-03 10:31:00,Put,10000100,10,0.1165,-0.5563,10000060,34,0.0189,-0.1624,931.0397,51524.0,0.0181
2015-04-03 10:32:00,Put,10000100,10,0.1165,-0.5598,10000060,34,0.0193,-0.1645,790.0284,51660.0,0.0153
2015-04-03 10:33:00,Put,10000092,10,0.0873,-0.4752,10000060,29,0.0193,-0.1656,518.7929,47935.0,0.0108
2015-04-03 10:34:00,Put,10000092,10,0.0883,-0.4752,10000060,29,0.0193,-0.1656,618.0153,47935.0,0.0129
2015-04-03 10:35:00,Put,10000118,10,0.1448,-0.642,10000060,39,0.0193,-0.1645,518.1851,55945.0,0.0093
2015-04-03 10:37:00,Put,10000118,10,0.1448,-0.6388,10000052,58,0.0119,-0.1105,728.6049,55320.0,0.0132
2015-04-03 10:38:00,Put,10000118,10,0.1448,-0.6388,10000052,58,0.0119,-0.1105,726.836,55320.0,0.0131
2015-04-03 10:39:00,Put,10000100,10,0.114,-0.553,10000052,51,0.0119,-0.1088,720.4031,51167.0,0.0141
2015-04-03 10:40:00,Put,10000100,10,0.1147,-0.5495,10000052,51,0.0119,-0.1072,791.5581,51167.0,0.0155
2015-04-03 10:41:00,Put,10000118,10,0.1445,-0.6388,10000052,58,0.0116,-0.1104,865.5303,55146.0,0.0157
2015-04-03 10:42:00,Put,10000118,10,0.1445,-0.6356,10000052,58,0.0117,-0.1087,809.963,55204.0,0.0147
2015-04-03 10:48:00,Put,10000118,10,0.141,-0.6241,10000052,61,0.0113,-0.103,707.9649,55311.0,0.0128
2015-04-03 10:49:00,Put,10000118,10,0.141,-0.6241,10000052,61,0.0113,-0.103,706.2038,55311.0,0.0128
2015-04-03 10:54:00,Put,10000118,10,0.1382,-0.6192,10000052,62,0.0102,-0.1006,1102.7396,54742.0,0.0201
2015-04-03 10:56:00,Put,10000100,10,0.1099,-0.5323,10000060,36,0.017,-0.1473,945.3457,51218.0,0.0185
2015-04-03 10:57:00,Put,10000118,10,0.1382,-0.616,10000060,42,0.0166,-0.1472,974.1071,55390.0,0.0176
2015-04-03 10:58:00,Put,10000100,10,0.1105,-0.5375,10000052,53,0.0107,-0.1012,985.1877,50769.0,0.0194
2015-04-03 10:59:00,Put,10000100,10,0.111,-0.5445,10000076,19,0.0398,-0.29,780.6419,52660.0,0.0148
2015-04-03 11:00:00,Put,10000092,10,0.0852,-0.4648,10000068,21,0.027,-0.2219,768.6632,48008.0,0.016
2015-04-03 11:01:00,Put,10000100,10,0.1147,-0.5497,10000060,35,0.0184,-0.1575,903.1753,51538.0,0.0175
2015-04-03 11:03:00,Put,10000100,10,0.1147,-0.555,10000068,25,0.028,-0.2244,899.1511,52098.0,0.0173
2015-04-03 11:04:00,Put,10000118,10,0.1456,-0.6393,10000068,28,0.0286,-0.2257,750.158,56426.0,0.0133
2015-04-03 11:05:00,Put,10000118,10,0.1456,-0.6343,10000052,59,0.0119,-0.1074,767.0335,55439.0,0.0138
2015-04-03 11:11:00,Put,10000100,10,0.1149,-0.5602,10000068,25,0.0286,-0.2282,759.3159,52248.0,0.0145
2015-04-03 11:12:00,Put,10000100,10,0.1156,-0.5655,10000068,24,0.0286,-0.2322,809.4358,51962.0,0.0156
2015-04-03 11:13:00,Put,10000100,10,0.1165,-0.5707,10000068,24,0.0286,-0.2362,891.442,51962.0,0.0172
2015-04-03 11:14:00,Put,10000100,10,0.1165,-0.5724,10000068,24,0.0286,-0.2376,888.5024,51962.0,0.0171
2015-04-03 11:15:00,Put,10000092,10,0.09,-0.4858,10000060,28,0.02,-0.1713,543.6085,47938.0,0.0113
2015-04-03 11:16:00,Put,10000100,10,0.1203,-0.5724,10000052,49,0.0126,-0.1173,929.3733,51272.0,0.0181
2015-04-03 11:17:00,Put,10000100,10,0.1203,-0.5724,10000052,49,0.0126,-0.1172,927.966,51272.0,0.0181
2015-04-03 11:18:00,Put,10000100,10,0.1203,-0.5707,10000052,49,0.0126,-0.1163,927.7947,51272.0,0.0181
2015-04-03 11:19:00,Put,10000100,10,0.1203,-0.5725,10000052,49,0.0126,-0.1172,925.1517,51272.0,0.018
2015-04-03 11:20:00,Put,10000100,11,0.1203,-0.5759,10000118,10,0.1456,-0.6576,727.6296,64167.8,0.0113
2015-04-03 11:21:00,Put,10000118,10,0.155,-0.6673,10000060,37,0.0215,-0.1803,586.6496,56373.0,0.0104
2015-04-03 11:22:00,Put,10000118,10,0.1609,-0.6705,10000052,53,0.0138,-0.126,1141.601,55732.0,0.0205
2015-04-03 11:23:00,Put,10000118,10,0.16,-0.6689,10000052,53,0.0138,-0.1251,1052.2488,55732.0,0.0189
2015-04-03 11:24:00,Put,10000118,10,0.16,-0.6673,10000052,54,0.0138,-0.1242,1056.401,55870.0,0.0189
2015-04-03 13:09:00,Put,10000100,10,0.1219,-0.5762,10000060,33,0.0206,-0.173,799.0754,51896.0,0.0154
2015-04-03 13:13:00,Put,10000100,10,0.1219,-0.5624,10000052,50,0.012,-0.1115,1362.1951,51098.0,0.0267
2015-04-03 13:18:00,Put,10000118,10,0.15,-0.6434,10000052,58,0.0117,-0.1106,1234.469,55204.0,0.0224
2015-04-03 13:19:00,Put,10000118,10,0.15,-0.6467,10000052,58,0.0117,-0.1122,1228.953,55204.0,0.0223
2015-04-03 13:20:00,Put,10000118,10,0.15,-0.6451,10000052,58,0.0117,-0.1114,1228.8587,55204.0,0.0223
2015-04-03 13:21:00,Put,10000118,10,0.15,-0.6451,10000052,58,0.0117,-0.1114,1227.0565,55204.0,0.0222
2015-04-03 13:22:00,Put,10000118,10,0.15,-0.6501,10000052,57,0.0117,-0.1139,1211.0305,55087.0,0.022
2015-04-03 13:23:00,Put,10000118,10,0.15,-0.6517,10000052,57,0.0117,-0.1147,1207.2858,55087.0,0.0219
2015-04-03 13:24:00,Put,10000118,10,0.15,-0.6468,10000052,58,0.0124,-0.1121,813.868,55610.0,0.0146
2015-04-03 13:25:00,Put,10000100,10,0.1198,-0.5642,10000052,50,0.0124,-0.1121,933.9607,51298.0,0.0182
2015-04-03 13:26:00,Put,10000100,10,0.1186,-0.5642,10000052,50,0.0124,-0.1121,812.5762,51298.0,0.0158
2015-04-03 13:28:00,Put,10000118,10,0.1547,-0.6469,10000052,58,0.0124,-0.112,1276.6027,55610.0,0.023
2015-04-03 13:32:00,Put,10000118,10,0.1525,-0.6535,10000052,57,0.0126,-0.1154,926.1783,55600.0,0.0167
2015-04-03 13:33:00,Put,10000118,10,0.1525,-0.6536,10000052,57,0.0126,-0.1153,924.3477,55600.0,0.0166
2015-04-03 13:34:00,Put,10000118,10,0.1525,-0.6503,10000052,57,0.0125,-0.1136,983.4147,55543.0,0.0177
2015-04-03 13:35:00,Put,10000118,10,0.1546,-0.6487,10000052,58,0.0125,-0.1127,1194.2609,55668.0,0.0215
2015-04-03 13:37:00,Put,10000118,10,0.1546,-0.6487,10000052,58,0.0125,-0.1127,1190.6011,55668.0,0.0214
2015-04-03 13:43:00,Put,10000118,10,0.147,-0.6439,10000052,59,0.0121,-0.11,658.3831,55557.0,0.0119
2015-04-03 13:49:00,Put,10000100,10,0.1169,-0.5575,10000052,52,0.0119,-0.1082,870.6501,51286.0,0.017
2015-04-03 13:50:00,Put,10000100,10,0.1169,-0.5576,10000052,52,0.0119,-0.1082,869.2321,51286.0,0.0169
2015-04-03 13:53:00,Put,10000118,10,0.147,-0.6408,10000060,40,0.0188,-0.1599,786.9896,55938.0,0.0141
2015-04-03 13:54:00,Put,10000118,10,0.147,-0.6425,10000060,40,0.0188,-0.1609,782.9487,55938.0,0.014
2015-04-03 13:55:00,Put,10000118,10,0.147,-0.6458,10000052,58,0.0119,-0.1106,749.877,55320.0,0.0136
2015-04-03 13:56:00,Put,10000118,10,0.147,-0.6475,10000052,58,0.0119,-0.1114,745.8146,55320.0,0.0135
2015-04-03 14:05:00,Put,10000118,10,0.1402,-0.6294,10000060,41,0.0176,-0.1522,596.5866,55634.0,0.0107
2015-04-03 14:08:00,Put,10000118,10,0.1402,-0.6378,10000060,41,0.018,-0.1574,415.8705,55798.0,0.0075
2015-04-03 14:09:00,Put,10000118,10,0.1493,-0.6461,10000100,11,0.1066,-0.563,1161.1986,60144.0,0.0193
2015-04-03 14:10:00,Put,10000118,10,0.1493,-0.6461,10000060,40,0.018,-0.1627,1304.5948,55618.0,0.0235
2015-04-03 14:11:00,Put,10000118,10,0.1493,-0.656,10000068,28,0.0296,-0.2359,702.3293,56706.0,0.0124
2015-04-03 14:12:00,Put,10000092,10,0.09,-0.4879,10000060,29,0.0197,-0.1704,566.3159,48051.0,0.0118
2015-04-03 14:13:00,Put,10000092,10,0.09,-0.4915,10000060,28,0.0197,-0.1727,554.8537,47854.0,0.0116
2015-04-03 14:14:00,Put,10000118,10,0.1493,-0.6544,10000060,39,0.0197,-0.1682,607.9875,56101.0,0.0108
2015-04-03 14:16:00,Put,10000100,10,0.1207,-0.5718,10000060,34,0.0197,-0.1681,915.2101,51796.0,0.0177
2015-04-03 14:19:00,Put,10000118,10,0.1493,-0.6545,10000060,39,0.0197,-0.168,600.4991,56101.0,0.0107
2015-04-03 14:21:00,Put,10000118,10,0.1539,-0.6611,10000092,13,0.087,-0.4915,701.5854,59728.0,0.0117
2015-04-03 14:28:00,Call,10000099,20,0.0754,0.4403,10000051,10,0.2595,0.8918,5906.4188,93086.0,0.0635
2015-04-03 14:29:00,Call,10000117,25,0.0581,0.3635,10000051,10,0.2595,0.8951,7305.9687,93420.0,0.0782
2015-04-03 14:30:00,Call,10000117,25,0.06,0.3651,10000051,10,0.2595,0.8959,7802.3301,93420.0,0.0835
2015-04-03 14:31:00,Call,10000117,25,0.0601,0.3635,10000051,10,0.2595,0.8951,7808.6681,93420.0,0.0836
2015-04-03 14:32:00,Call,10000083,14,0.1265,0.6176,10000051,10,0.2595,0.8927,4175.1202,87673.2,0.0476
2015-04-03 14:33:00,Call,10000083,14,0.1265,0.6159,10000051,10,0.2595,0.8919,4171.0442,87673.2,0.0476
2015-04-03 14:34:00,Call,10000083,14,0.1265,0.6193,10000051,10,0.2595,0.8936,4181.1633,87673.2,0.0477
2015-04-03 14:35:00,Call,10000099,20,0.0758,0.449,10000051,10,0.2595,0.896,6061.9831,93086.0,0.0651
2015-04-03 14:36:00,Call,10000099,20,0.077,0.4489,10000051,10,0.2595,0.8961,6303.1843,93086.0,0.0677
2015-04-03 14:37:00,Call,10000099,20,0.077,0.4507,10000051,10,0.2595,0.8969,6316.6194,93086.0,0.0679
2015-04-03 14:38:00,Call,10000099,20,0.0788,0.4524,10000051,10,0.2595,0.8977,6689.6475,93086.0,0.0719
2015-04-03 14:39:00,Call,10000099,20,0.0789,0.4542,10000051,10,0.2595,0.8985,6722.2672,93086.0,0.0722
2015-04-03 14:44:00,Put,10000118,10,0.1418,-0.6301,10000060,42,0.0172,-0.1513,867.5417,55642.0,0.0156
2015-04-03 14:45:00,Put,10000118,10,0.1418,-0.6335,10000068,29,0.0267,-0.2165,784.0356,56161.0,0.014
2015-04-03 14:46:00,Put,10000118,10,0.1418,-0.6335,10000068,29,0.0271,-0.2164,666.8742,56277.0,0.0118
2015-04-03 14:55:00,Put,10000118,10,0.1359,-0.6202,10000092,14,0.0748,-0.4474,583.5591,58890.0,0.0099
2015-04-03 14:56:00,Put,10000118,10,0.1359,-0.6185,10000060,43,0.0164,-0.1438,617.5878,55470.0,0.0111
2015-04-07 11:22:00,Call,10000117,19,0.0724,0.4628,10000067,10,0.2258,0.8756,5051.6567,82593.4,0.0612
2015-04-07 14:16:00,Call,10000117,19,0.0738,0.4774,10000067,10,0.2323,0.8857,4857.3302,83243.4,0.0584
2015-04-07 14:18:00,Call,10000117,19,0.0714,0.4754,10000067,10,0.2323,0.8849,4394.7569,83243.4,0.0528
2015-04-07 14:24:00,Call,10000117,19,0.0719,0.4773,10000067,10,0.2325,0.886,4486.6323,83263.4,0.0539
2015-04-07 14:29:00,Call,10000117,19,0.0724,0.4753,10000067,10,0.2325,0.8852,4578.8842,83263.4,0.055
2015-04-07 14:30:00,Call,10000117,19,0.0723,0.4792,10000067,10,0.2325,0.8871,4579.1212,83263.4,0.055
2015-04-07 14:31:00,Call,10000117,18,0.0724,0.4811,10000067,10,0.2325,0.888,4380.6694,80104.8,0.0547
2015-04-07 14:32:00,Call,10000117,19,0.0714,0.4772,10000067,10,0.2325,0.8862,4401.95,83263.4,0.0529
2015-04-07 14:33:00,Call,10000117,18,0.0724,0.4831,10000067,10,0.2325,0.889,4395.5579,80104.8,0.0549
2015-04-07 14:34:00,Call,10000117,18,0.0726,0.483,10000067,10,0.2325,0.889,4432.7775,80104.8,0.0553
2015-04-07 14:35:00,Call,10000117,18,0.0723,0.483,10000067,10,0.2325,0.8891,4379.9974,80104.8,0.0547
2015-04-07 14:36:00,Call,10000117,18,0.0743,0.4869,10000067,10,0.2325,0.8909,4764.8854,80104.8,0.0595
2015-04-07 14:37:00,Call,10000117,18,0.0723,0.483,10000067,10,0.2325,0.8891,4382.4378,80104.8,0.0547
2015-04-07 14:49:00,Call,10000117,18,0.0748,0.4984,10000067,10,0.242,0.8967,3981.9011,81054.8,0.0491
2015-04-07 14:50:00,Call,10000117,18,0.0748,0.4984,10000067,10,0.2424,0.8967,3943.1534,81094.8,0.0486
2015-04-07 14:55:00,Call,10000117,17,0.075,0.5081,10000075,10,0.201,0.8473,3291.9252,73796.2,0.0446
2015-04-07 14:58:00,Call,10000117,18,0.0758,0.5042,10000067,10,0.244,0.8995,3997.9592,81254.8,0.0492
2015-04-08 09:42:00,Call,10000127,20,0.0601,0.4244,10000075,10,0.2024,0.854,8386.7224,87688.0,0.0956
2015-04-08 09:59:00,Put,10000130,10,0.13,-0.6261,10000084,34,0.0206,-0.1831,1262.7927,56528.0,0.0223
2015-04-08 10:02:00,Put,10000129,10,0.1008,-0.5416,10000076,43,0.0138,-0.1264,998.841,52228.0,0.0191
2015-04-08 10:03:00,Put,10000129,10,0.1008,-0.5435,10000076,43,0.0137,-0.1274,1038.6136,52185.0,0.0199
2015-04-08 10:04:00,Put,10000129,10,0.1008,-0.5531,10000076,42,0.0142,-0.1325,812.8118,52258.0,0.0156
2015-04-08 10:06:00,Put,10000130,10,0.136,-0.648,10000076,48,0.0146,-0.1345,1117.5492,56532.0,0.0198
2015-04-08 10:07:00,Put,10000130,10,0.136,-0.6498,10000076,48,0.0146,-0.1355,1111.1287,56532.0,0.0197
2015-04-08 10:08:00,Put,10000130,10,0.14,-0.6498,10000076,48,0.0146,-0.1355,1508.9906,56532.0,0.0267
2015-04-08 10:09:00,Put,10000130,10,0.14,-0.6534,10000076,47,0.0146,-0.1376,1493.2369,56386.0,0.0265
2015-04-08 10:10:00,Put,10000130,10,0.143,-0.6553,10000076,47,0.0146,-0.1386,1786.2523,56386.0,0.0317
2015-04-08 10:11:00,Put,10000130,10,0.143,-0.6624,10000076,46,0.0146,-0.143,1754.9372,56240.0,0.0312
2015-04-08 10:12:00,Put,10000118,10,0.0852,-0.4862,10000076,33,0.0146,-0.1485,1561.2415,48292.0,0.0323
2015-04-08 10:13:00,Put,10000130,10,0.1469,-0.6783,10000076,44,0.0146,-0.153,2056.3516,55948.0,0.0368
2015-04-08 10:14:00,Put,10000130,10,0.1469,-0.6749,10000076,45,0.0146,-0.1507,2087.4929,56094.0,0.0372
2015-04-08 10:15:00,Put,10000130,10,0.1469,-0.6696,10000076,45,0.0146,-0.1473,2100.598,56094.0,0.0374
2015-04-08 10:23:00,Put,10000118,10,0.086,-0.4863,10000084,22,0.0252,-0.2162,1041.4174,49018.0,0.0212
2015-04-08 10:31:00,Call,10000127,19,0.0639,0.4466,10000075,10,0.2121,0.8683,8191.3439,85285.6,0.096
2015-04-08 10:32:00,Call,10000127,19,0.064,0.4466,10000075,10,0.2121,0.8684,8211.2141,85285.6,0.0963
2015-04-08 10:33:00,Call,10000117,16,0.0853,0.5408,10000075,10,0.2121,0.8673,6734.1138,86608.4,0.0778
2015-04-08 10:34:00,Call,10000117,16,0.0909,0.5485,10000075,10,0.2121,0.8715,7662.4271,86608.4,0.0885
2015-04-08 10:47:00,Put,10000130,10,0.1345,-0.6454,10000076,49,0.0141,-0.1312,1133.3213,56433.0,0.0201
2015-04-08 10:48:00,Put,10000130,10,0.1345,-0.6473,10000076,49,0.0141,-0.1322,1126.9528,56433.0,0.02
2015-04-08 10:50:00,Put,10000130,10,0.1404,-0.6635,10000076,47,0.0147,-0.1418,1374.8378,56433.0,0.0244
2015-04-08 10:52:00,Put,10000129,10,0.115,-0.594,10000076,39,0.0166,-0.1541,1123.7158,52768.0,0.0213
2015-04-08 10:56:00,Put,10000129,10,0.1211,-0.613,10000092,19,0.0408,-0.3251,1170.1778,54046.0,0.0217
2015-04-08 10:58:00,Call,10000099,15,0.1035,0.5955,10000067,10,0.2413,0.8989,6372.9584,90286.0,0.0706
2015-04-08 11:08:00,Put,10000118,10,0.0902,-0.5139,10000076,31,0.018,-0.1632,864.0592,49054.0,0.0176
2015-04-08 11:27:00,Call,10000117,16,0.0895,0.5505,10000075,10,0.215,0.8741,7196.7722,86898.4,0.0828
2015-04-08 13:06:00,Put,10000130,10,0.1258,-0.6172,10000076,54,0.0121,-0.1139,1254.0546,56058.0,0.0224
2015-04-09 09:30:00,Put,10000144,10,0.1402,-0.6343,10000100,24,0.022,-0.2608,4076.6156,54746.0,0.0745
2015-04-09 09:31:00,Put,10000130,10,0.1042,-0.5509,10000129,12,0.0736,-0.4539,398.8195,55098.0,0.0072
2015-04-09 09:32:00,Put,10000130,10,0.1067,-0.5625,10000100,20,0.0368,-0.2786,355.6622,53626.0,0.0066
2015-04-09 09:33:00,Put,10000144,10,0.1407,-0.6544,10000084,49,0.0151,-0.1343,684.4502,56865.0,0.012
2015-04-09 09:35:00,Put,10000144,10,0.1407,-0.6472,10000130,12,0.1028,-0.5548,615.6789,61802.0,0.01
2015-04-09 09:36:00,Put,10000144,10,0.1416,-0.627,10000129,14,0.0709,-0.4365,1382.6188,59392.0,0.0233
2015-04-09 09:41:00,Put,10000144,10,0.1288,-0.601,10000129,15,0.0637,-0.4097,1145.6151,59021.0,0.0194
2015-04-09 09:42:00,Put,10000144,10,0.1266,-0.6067,10000129,15,0.0649,-0.4154,751.5431,59201.0,0.0127
2015-04-09 09:43:00,Put,10000144,10,0.1291,-0.6161,10000130,12,0.09,-0.5219,954.5161,60266.0,0.0158
2015-04-09 09:44:00,Put,10000144,10,0.1291,-0.6142,10000130,12,0.09,-0.52,952.6971,60266.0,0.0158
2015-04-09 09:45:00,Call,10000143,22,0.0592,0.3989,10000083,10,0.2354,0.8943,7917.3513,87815.2,0.0902
2015-04-09 09:46:00,Put,10000100,13,0.0348,-0.2478,10000118,10,0.0478,-0.3342,340.7858,42656.8,0.008
2015-04-09 09:47:00,Put,10000084,45,0.0146,-0.1206,10000130,10,0.095,-0.5375,537.8507,102695.0,0.0052
2015-04-09 09:48:00,Put,10000130,12,0.1039,-0.5356,10000144,10,0.1275,-0.6292,862.7463,68269.2,0.0126
2015-04-09 09:49:00,Put,10000100,24,0.0394,-0.2651,10000144,10,0.1275,-0.6403,1393.5526,82676.4,0.0169
2015-04-09 09:50:00,Put,10000100,24,0.0405,-0.2651,10000144,10,0.1275,-0.6403,1658.8759,82676.4,0.0201
2015-04-09 09:51:00,Put,10000100,24,0.0412,-0.2715,10000144,10,0.1275,-0.6476,1824.2723,82676.4,0.0221
2015-04-09 09:52:00,Put,10000129,14,0.0826,-0.4636,10000144,10,0.1275,-0.6531,1676.4243,73448.4,0.0228
2015-04-09 09:53:00,Put,10000129,14,0.084,-0.4538,10000144,10,0.1275,-0.644,1874.5517,73448.4,0.0255
2015-04-09 09:54:00,Put,10000129,14,0.0808,-0.4519,10000144,10,0.1275,-0.6422,1427.0924,73448.4,0.0194
2015-04-09 09:55:00,Put,10000129,14,0.0808,-0.4441,10000144,10,0.1275,-0.6349,1426.4723,73448.4,0.0194
2015-04-09 09:58:00,Call,10000143,22,0.057,0.3836,10000091,10,0.1824,0.829,7755.7241,82515.2,0.094
2015-04-09 10:10:00,Call,10000128,16,0.09,0.5381,10000091,10,0.2098,0.865,5863.0104,78573.6,0.0746
2015-04-09 10:11:00,Call,10000128,16,0.0946,0.5515,10000091,10,0.2098,0.8722,6651.5073,78573.6,0.0847
2015-04-09 10:17:00,Put,10000118,20,0.0437,-0.2822,10000144,10,0.1058,-0.5637,1100.8573,82572.0,0.0133
2015-04-09 10:18:00,Put,10000130,12,0.0862,-0.4813,10000144,10,0.1058,-0.5771,949.4858,66099.2,0.0144
2015-04-09 10:20:00,Put,10000100,27,0.0327,-0.2214,10000144,10,0.1135,-0.5886,1272.454,90017.2,0.0141
2015-04-09 10:21:00,Put,10000100,17,0.0337,-0.2407,10000129,10,0.0624,-0.4209,850.6441,55771.2,0.0153
2015-04-09 10:22:00,Put,10000100,25,0.0353,-0.2422,10000144,10,0.1226,-0.6151,958.0738,85100.0,0.0113
2015-04-09 10:23:00,Put,10000118,13,0.0537,-0.339,10000129,10,0.0696,-0.4344,635.3286,53754.8,0.0118
2015-04-09 10:35:00,Put,10000144,10,0.1337,-0.6359,10000130,12,0.0987,-0.542,372.8608,61310.0,0.0061
2015-04-09 10:36:00,Put,10000100,21,0.0399,-0.2688,10000130,10,0.0987,-0.5538,1153.3585,71055.6,0.0162
